pitcher_name,team_abb,season,era,fip,xfip,k_per_9,bb_per_9,k_pct,bb_pct,whip,ip,hr_per_9,gb_pct,lob_pct,war,fangraphs_id
Paolo Espino,WSN,2022,4.84,4.93,4.14,7.31,1.91,0.18899999999999997,0.049,1.37,113.1,1.91,0.391,0.754,-0.2,8246
Sam Selman,OAK,2022,4.91,4.97,4.23,8.84,2.45,0.24,0.067,1.15,18.1,1.96,0.33299999999999996,0.732,-0.2,13397
JoJo Romero,- - -,2022,4.96,5.26,3.68,9.37,5.51,0.254,0.149,1.41,16.1,1.65,0.605,0.745,-0.2,19574
Louis Head,- - -,2022,6.28,5.21,5.56,8.16,4.71,0.188,0.109,1.64,28.2,1.26,0.289,0.69,-0.2,13259
Elvis Peguero,LAA,2022,6.75,5.59,4.22,6.23,2.6,0.156,0.065,1.62,17.1,2.08,0.508,0.536,-0.2,21652
Aaron Fletcher,PIT,2022,6.94,6.11,5.91,4.63,3.09,0.115,0.077,1.2,11.2,1.54,0.436,0.563,-0.2,22052
Norge Ruiz,OAK,2022,7.11,5.38,4.43,8.53,3.32,0.191,0.07400000000000001,1.95,19.0,1.89,0.364,0.6890000000000001,-0.2,19580
Kervin Castro,- - -,2022,10.22,6.19,4.71,8.03,5.11,0.193,0.12300000000000001,1.78,12.1,2.19,0.436,0.449,-0.2,21656
Connor Seabold,BOS,2022,11.29,6.39,5.5,9.33,3.93,0.19399999999999998,0.08199999999999999,2.35,18.1,2.45,0.294,0.564,-0.2,19695
Joey Krehbiel,BAL,2022,3.9,4.67,4.34,7.02,2.81,0.184,0.07400000000000001,1.23,57.2,1.4,0.42100000000000004,0.7490000000000001,-0.3,13707
Jharel Cotton,- - -,2022,3.56,4.95,4.93,8.16,4.19,0.215,0.11,1.26,43.0,1.47,0.294,0.779,-0.3,13654
Adrian Martinez,OAK,2022,6.24,5.35,4.11,8.27,2.97,0.205,0.073,1.53,57.2,2.03,0.413,0.6729999999999999,-0.3,21023
Joe Barlow,TEX,2022,3.86,4.83,4.87,7.2,3.34,0.192,0.08900000000000001,1.14,35.0,1.29,0.37,0.703,-0.3,22296
Zack Littell,SFG,2022,5.08,4.65,4.14,7.92,2.64,0.205,0.068,1.38,44.1,1.62,0.434,0.728,-0.3,15823
Jacob Barnes,- - -,2022,5.64,5.26,5.04,4.84,3.63,0.124,0.09300000000000001,1.43,22.1,1.21,0.507,0.6709999999999999,-0.3,12323
Bennett Sousa,CHW,2022,8.41,5.47,5.38,5.31,4.43,0.125,0.10400000000000001,1.72,20.1,1.33,0.493,0.503,-0.3,21345
Brandon Hughes,CHC,2022,3.12,4.64,3.78,10.61,3.28,0.285,0.08800000000000001,1.09,57.2,1.72,0.33799999999999997,0.877,-0.3,23460
Ralph Garza,TBR,2022,3.34,5.17,5.29,4.37,4.11,0.111,0.105,1.54,35.0,1.03,0.41,0.833,-0.3,17682
Jake Bird,COL,2022,4.91,4.96,4.11,7.93,4.34,0.19899999999999998,0.109,1.43,47.2,1.32,0.557,0.691,-0.3,21267
Javy Guerra,- - -,2022,5.0,6.17,6.14,5.0,5.5,0.122,0.134,1.5,18.0,1.5,0.39,0.7140000000000001,-0.3,17292
Josh Rogers,WSN,2022,5.13,6.42,5.93,4.1,3.76,0.106,0.09699999999999999,1.33,26.1,2.05,0.348,0.752,-0.3,18510
Tyler Beede,- - -,2022,5.14,4.99,5.12,5.72,4.26,0.13699999999999998,0.102,1.63,61.1,1.03,0.48100000000000004,0.7140000000000001,-0.3,16981
J.B. Wendelken,ARI,2022,5.28,5.01,4.54,6.52,4.34,0.172,0.115,1.34,29.0,1.24,0.442,0.64,-0.3,14506
Jason Alexander,MIL,2022,5.4,5.34,4.53,5.78,3.52,0.14300000000000002,0.087,1.62,71.2,1.51,0.506,0.7070000000000001,-0.3,19666
Calvin Faucher,TBR,2022,5.48,5.13,4.36,8.86,4.22,0.20800000000000002,0.099,1.69,21.1,1.69,0.406,0.669,-0.3,20116
Jeurys Familia,- - -,2022,6.09,4.94,4.29,8.32,4.47,0.201,0.10800000000000001,1.8,44.1,1.42,0.478,0.665,-0.3,5114
Tucker Davidson,- - -,2022,6.75,5.79,5.83,5.71,6.06,0.136,0.14400000000000002,1.71,52.0,1.21,0.441,0.645,-0.3,19871
Dallas Keuchel,- - -,2022,9.2,5.52,4.72,6.68,4.6,0.149,0.102,2.06,60.2,1.63,0.502,0.511,-0.3,9434
Sam Long,SFG,2022,3.61,5.07,4.68,7.02,2.98,0.182,0.077,1.25,42.1,1.7,0.392,0.7240000000000001,-0.3,25379
Justin Bruihl,LAD,2022,3.8,5.35,5.16,4.94,2.28,0.13,0.06,1.18,23.2,1.52,0.37799999999999995,0.787,-0.3,23779
Miguel Sanchez,MIL,2022,4.05,6.49,4.78,6.08,5.4,0.155,0.138,1.5,13.1,2.03,0.585,0.823,-0.3,20074
Steve Cishek,WSN,2022,4.21,4.85,4.16,10.04,3.66,0.258,0.094,1.22,66.1,1.49,0.41200000000000003,0.7759999999999999,-0.3,6483
Keynan Middleton,ARI,2022,5.29,5.88,4.23,7.94,1.59,0.217,0.043,1.12,17.0,2.65,0.265,0.5379999999999999,-0.3,15264
Tommy Milone,SEA,2022,5.4,6.89,6.53,2.7,3.24,0.07200000000000001,0.087,1.2,16.2,2.16,0.28600000000000003,0.7140000000000001,-0.3,7608
Kirby Snead,OAK,2022,5.84,4.61,5.11,7.05,4.43,0.16699999999999998,0.105,1.75,44.2,1.01,0.42700000000000005,0.6709999999999999,-0.3,19179
Chasen Shreve,NYM,2022,6.49,5.01,3.68,9.91,3.42,0.254,0.08800000000000001,1.41,26.1,2.05,0.4,0.629,-0.3,10855
Jimmy Yacabonis,- - -,2022,8.36,6.4,4.8,13.5,6.43,0.28800000000000003,0.13699999999999998,2.14,14.0,2.57,0.25,0.644,-0.3,15157
Miguel Yajure,PIT,2022,8.88,5.62,5.72,5.92,5.92,0.134,0.134,1.93,24.1,1.11,0.435,0.513,-0.3,21111
Kohei Arihara,TEX,2022,9.45,6.41,5.22,6.3,4.95,0.13,0.102,2.35,20.0,1.8,0.506,0.631,-0.3,27505
Yennier Cano,- - -,2022,11.5,5.78,4.93,10.5,8.0,0.21600000000000003,0.165,2.33,18.0,1.5,0.49200000000000005,0.515,-0.3,25911
Junior Fernandez,- - -,2022,2.41,5.79,4.89,6.75,5.79,0.16699999999999998,0.14300000000000002,1.61,18.2,1.45,0.589,0.9329999999999999,-0.3,18496
Austin Pruitt,OAK,2022,4.23,4.87,4.18,6.18,1.46,0.17,0.04,1.03,55.1,1.79,0.455,0.6809999999999999,-0.3,15290
Dauri Moreta,CIN,2022,5.4,5.8,4.38,9.16,3.05,0.244,0.081,1.17,38.1,2.35,0.327,0.7140000000000001,-0.3,21101
Dusten Knight,TBR,2022,5.73,7.29,4.59,7.36,3.27,0.184,0.08199999999999999,1.36,11.0,3.27,0.4,0.745,-0.3,16537
T.J. McFarland,STL,2022,6.61,5.32,4.69,4.41,3.03,0.11,0.076,1.62,32.2,1.38,0.53,0.604,-0.3,3237
Thomas Szapucki,- - -,2022,7.2,7.31,4.09,10.8,4.2,0.26899999999999996,0.10400000000000001,1.73,15.0,3.6,0.28600000000000003,0.795,-0.3,21065
Jose Marte,LAA,2022,7.36,7.66,6.91,12.27,14.73,0.259,0.31,2.36,11.0,1.64,0.16,0.733,-0.3,21761
Travis Lakins Sr.,BAL,2022,9.58,7.37,5.75,6.97,5.23,0.16,0.12,1.94,10.1,2.61,0.34299999999999997,0.595,-0.3,18600
Jackson Kowar,KCR,2022,9.77,6.37,4.56,9.77,6.32,0.207,0.134,2.43,15.2,2.3,0.5,0.648,-0.3,21549
Jonathan Heasley,KCR,2022,5.28,5.67,5.49,6.06,4.07,0.151,0.10099999999999999,1.49,104.0,1.64,0.37200000000000005,0.6990000000000001,-0.4,22224
Mike Minor,CIN,2022,6.06,6.18,5.21,6.98,3.67,0.16699999999999998,0.08800000000000001,1.63,98.0,2.2,0.34299999999999997,0.7120000000000001,-0.4,10021
Tyler Danish,BOS,2022,5.13,4.97,4.11,7.14,2.68,0.185,0.069,1.29,40.1,1.56,0.47200000000000003,0.693,-0.4,15126
Tommy Henry,ARI,2022,5.36,5.88,4.97,6.89,4.02,0.17600000000000002,0.102,1.45,47.0,1.91,0.39399999999999996,0.754,-0.4,26285
Zach Logue,OAK,2022,6.79,5.76,5.32,6.63,3.16,0.163,0.078,1.54,57.0,2.05,0.298,0.6409999999999999,-0.4,20231
Sean Poppen,ARI,2022,4.4,5.21,4.9,6.91,3.77,0.183,0.1,1.36,28.2,1.57,0.349,0.758,-0.4,19583
Tyler Duffey,MIN,2022,4.91,4.79,3.57,7.98,3.07,0.21100000000000002,0.081,1.36,44.0,1.64,0.446,0.743,-0.4,13758
Daniel Norris,- - -,2022,5.22,5.14,3.99,10.13,4.45,0.264,0.11599999999999999,1.26,58.2,1.69,0.469,0.64,-0.4,13475
Jose Alvarez,SFG,2022,5.28,5.85,4.85,8.8,5.28,0.19699999999999998,0.11800000000000001,1.7,15.1,1.76,0.46799999999999997,0.7559999999999999,-0.4,5358
Michael Pineda,DET,2022,5.79,6.13,4.8,5.01,1.54,0.13,0.04,1.41,46.2,2.51,0.392,0.732,-0.4,5372
Craig Stammen,SDP,2022,4.43,5.15,3.7,7.75,2.21,0.198,0.055999999999999994,1.35,40.2,1.99,0.508,0.7879999999999999,-0.4,7274
Vladimir Gutierrez,CIN,2022,7.61,6.82,6.29,7.12,5.89,0.162,0.134,1.91,36.2,1.96,0.336,0.6940000000000001,-0.4,19278
Andrew Nardi,MIA,2022,9.82,7.14,5.02,14.73,8.59,0.289,0.16899999999999998,2.66,14.2,3.07,0.222,0.688,-0.4,25942
Tyler Gilbert,ARI,2022,5.24,5.94,5.15,5.24,2.62,0.13699999999999998,0.068,1.25,34.1,2.1,0.327,0.701,-0.4,17964
Casey Lawrence,TOR,2022,7.5,6.33,4.53,5.5,2.0,0.139,0.051,1.5,18.0,2.5,0.40299999999999997,0.619,-0.4,11121
Jacob Lemoine,OAK,2022,7.71,5.99,4.98,7.16,3.86,0.17600000000000002,0.095,1.53,16.1,2.2,0.40700000000000003,0.515,-0.4,19785
Bryan Shaw,CLE,2022,5.4,4.88,4.34,8.02,4.01,0.19899999999999998,0.1,1.44,58.1,1.39,0.49700000000000005,0.6629999999999999,-0.5,8110
Trevor Kelley,MIL,2022,6.08,6.41,4.56,8.75,3.42,0.215,0.084,1.44,23.2,2.66,0.35600000000000004,0.725,-0.5,18454
Bryan Hoeing,MIA,2022,12.08,8.48,4.99,4.26,3.55,0.098,0.08199999999999999,1.89,12.2,3.55,0.51,0.41200000000000003,-0.5,26304
Cory Abbott,WSN,2022,5.25,6.36,5.7,8.44,4.69,0.20800000000000002,0.11599999999999999,1.44,48.0,2.25,0.27899999999999997,0.769,-0.5,20277
Anderson Espinoza,CHC,2022,5.4,7.15,5.6,9.33,7.85,0.22399999999999998,0.188,1.64,18.1,1.96,0.435,0.81,-0.5,18593
Anthony Castro,CLE,2022,7.43,8.44,4.89,8.1,6.75,0.185,0.154,2.18,13.1,3.38,0.512,0.636,-0.5,19789
T.J. Zeuch,CIN,2022,15.19,11.08,7.21,4.22,5.91,0.078,0.109,2.91,10.2,4.22,0.49,0.593,-0.5,19269
Jake Diekman,- - -,2022,4.99,5.0,4.33,12.33,6.55,0.294,0.156,1.63,57.2,1.4,0.39899999999999997,0.6940000000000001,-0.6,5003
Drew VerHagen,STL,2022,6.65,6.53,5.51,7.48,5.82,0.17,0.132,1.89,21.2,2.08,0.33799999999999997,0.6859999999999999,-0.6,13424
Ryan Borucki,- - -,2022,5.68,6.07,4.45,7.46,3.91,0.18899999999999997,0.099,1.38,25.1,2.13,0.48700000000000004,0.7340000000000001,-0.6,16350
Hansel Robles,BOS,2022,5.84,5.75,4.85,7.66,5.11,0.18899999999999997,0.126,1.58,24.2,1.82,0.395,0.625,-0.6,11801
Luis Patino,TBR,2022,8.1,8.01,6.85,4.95,5.85,0.11199999999999999,0.133,1.95,20.0,2.7,0.375,0.696,-0.6,22815
Alec Mills,CHC,2022,9.68,8.04,5.48,5.6,1.53,0.131,0.036000000000000004,1.75,17.2,3.57,0.34299999999999997,0.579,-0.6,13834
Josiah Gray,WSN,2022,5.02,5.86,4.57,9.32,4.0,0.237,0.102,1.36,148.2,2.3,0.33,0.804,-0.7,24580
Noe Ramirez,ARI,2022,5.22,5.15,4.44,9.18,4.68,0.237,0.121,1.42,50.0,1.62,0.379,0.684,-0.7,12800
Heath Hembree,- - -,2022,7.36,7.43,6.17,6.95,6.95,0.159,0.159,1.95,22.0,2.45,0.247,0.6940000000000001,-0.7,11632
Spencer Howard,TEX,2022,7.41,6.83,4.81,7.65,3.58,0.179,0.084,1.73,37.2,2.87,0.392,0.6709999999999999,-0.7,23252
Justin Dunn,CIN,2022,6.1,8.31,5.99,6.1,4.94,0.152,0.12300000000000001,1.58,31.0,3.19,0.295,0.847,-0.7,19268
Kolby Allard,TEX,2022,7.29,7.87,4.28,8.14,2.57,0.218,0.069,1.29,21.0,3.86,0.27899999999999997,0.7140000000000001,-0.7,18694
Kirk McCarty,CLE,2022,4.54,6.64,4.85,6.21,3.11,0.16399999999999998,0.08199999999999999,1.33,37.2,2.63,0.39299999999999996,0.787,-0.8,20555
Genesis Cabrera,STL,2022,4.63,5.62,4.88,6.45,4.03,0.165,0.10300000000000001,1.32,44.2,1.61,0.442,0.753,-0.8,17490
Elieser Hernandez,MIA,2022,6.35,6.4,5.05,8.66,3.18,0.21600000000000003,0.079,1.43,62.1,2.74,0.27399999999999997,0.6779999999999999,-0.8,16933
Matt Swarmer,CHC,2022,5.03,7.35,4.68,9.53,5.29,0.235,0.131,1.56,34.0,3.18,0.35100000000000003,0.746,-0.8,19705
Bruce Zimmermann,BAL,2022,5.99,6.06,4.42,5.99,1.47,0.153,0.038,1.48,73.2,2.57,0.39799999999999996,0.723,-0.8,20370
Sean Newcomb,- - -,2022,8.78,6.91,5.07,9.11,6.18,0.209,0.142,1.88,27.2,2.6,0.314,0.588,-0.8,16943
Caleb Smith,ARI,2022,4.11,5.57,5.15,8.36,5.01,0.215,0.129,1.37,70.0,1.8,0.309,0.8009999999999999,-0.8,14875
Joe Smith,MIN,2022,4.61,6.3,4.37,5.6,2.96,0.139,0.07400000000000001,1.54,27.1,2.3,0.574,0.753,-0.8,3281
Sergio Romo,- - -,2022,7.5,7.61,5.44,7.0,3.0,0.177,0.076,1.39,18.0,3.5,0.172,0.5920000000000001,-0.8,9817
Yusei Kikuchi,TOR,2022,5.19,5.62,4.07,11.09,5.19,0.273,0.128,1.5,100.2,2.06,0.439,0.728,-0.9,20633
Mike Mayers,LAA,2022,5.68,6.37,4.62,7.99,3.2,0.20199999999999999,0.081,1.38,50.2,2.66,0.38,0.725,-0.9,15451
Ian Kennedy,ARI,2022,5.36,5.58,5.06,7.87,3.93,0.19,0.095,1.57,50.1,1.97,0.244,0.728,-1.0,6986
Elvin Rodriguez,DET,2022,10.62,8.3,5.39,7.58,4.55,0.175,0.105,1.92,29.2,3.64,0.34700000000000003,0.5579999999999999,-1.0,20962
Adam Oller,OAK,2022,6.3,6.5,6.06,5.57,4.72,0.136,0.11599999999999999,1.63,74.1,2.06,0.316,0.685,-1.1,20132
