game_date,home_team,away_team,home_win_prob,ml_pred,actual_win,ml_correct,predicted_total,actual_total,ou_error,home_covers_prob,rl_pred,actual_rl,rl_correct
2024-05-29,DET,PIT,0.5882,1,1,1,6.33,8.0,-1.67,0.3516,0,1,0
2024-05-29,CIN,STL,0.4425,0,0,1,9.66,8.0,1.66,0.3516,0,0,1
2024-05-29,DET,PIT,0.4425,0,0,1,7.11,12.0,-4.89,0.2923,0,0,1
2024-05-29,DET,PIT,0.5882,1,0,0,6.33,,,0.3516,0,0,1
2024-05-29,TEX,AZ,0.4425,0,1,0,10.3,7.0,3.3,0.2923,0,1,0
2024-05-30,LAA,NYY,0.3529,0,0,1,10.82,11.0,-0.18,0.1818,0,0,1
2024-05-30,ATL,WSH,0.25,0,0,1,8.46,4.0,4.46,0.0588,0,0,1
2024-05-30,NYM,AZ,0.457,0,1,0,8.94,5.0,3.94,0.3516,0,0,1
2024-05-30,BOS,DET,0.4875,0,0,1,8.22,5.0,3.22,0.3516,0,0,1
2024-05-30,SEA,HOU,0.4425,0,0,1,8.08,4.0,4.08,0.2923,0,0,1
2024-05-30,MIL,CHC,0.4821,0,1,0,8.58,10.0,-1.42,0.3516,0,1,0
2024-05-30,TB,OAK,0.4425,0,1,0,9.49,11.0,-1.51,0.3516,0,0,1
2024-05-30,MIN,KC,0.457,0,1,0,8.68,13.0,-4.32,0.2923,0,0,1
2024-05-31,NYM,AZ,0.5882,1,1,1,9.03,19.0,-9.97,0.3838,0,0,1
2024-05-31,MIA,TEX,0.3529,0,1,0,8.66,10.0,-1.34,0.1818,0,1,0
2024-05-31,ATL,OAK,0.6543,1,1,1,7.7,6.0,1.7,0.3838,0,1,0
2024-05-31,KC,SD,0.457,0,0,1,6.37,19.0,-12.63,0.2923,0,0,1
2024-05-31,HOU,MIN,0.4875,0,0,1,7.4,7.0,0.4,0.3516,0,0,1
2024-05-31,MIL,CWS,0.4425,0,1,0,8.66,17.0,-8.34,0.3516,0,1,0
2024-05-31,LAD,COL,0.6543,1,0,0,11.34,5.0,6.34,0.3838,0,0,1
2024-05-31,SEA,LAA,0.6543,1,1,1,6.33,9.0,-2.67,0.3838,0,0,1
2024-05-31,CLE,WSH,0.4915,0,1,0,8.95,8.0,0.95,0.3838,0,1,0
2024-05-31,BOS,DET,0.6543,1,1,1,9.08,10.0,-0.92,0.4167,0,1,0
2024-05-31,SF,NYY,0.4425,0,0,1,9.99,8.0,1.99,0.2923,0,0,1
2024-05-31,BAL,TB,0.457,0,1,0,9.39,4.0,5.39,0.3838,0,1,0
2024-05-31,PHI,STL,0.5882,1,1,1,7.61,6.0,1.61,0.3838,0,1,0
2024-05-31,CHC,CIN,0.5882,1,0,0,8.72,9.0,-0.28,0.3838,0,0,1
2024-05-31,TOR,PIT,0.457,0,1,0,7.36,8.0,-0.64,0.2923,0,1,0
2024-06-01,LAD,COL,0.9988,1,1,1,8.55,5.0,3.55,0.6071,1,1,1
2024-06-01,SF,NYY,0.3023,0,0,1,6.98,10.0,-3.02,0.169,0,0,1
2024-06-01,PHI,STL,0.4902,0,1,0,6.99,7.0,-0.01,0.3779,0,1,0
2024-06-01,SEA,LAA,0.716,1,1,1,8.14,9.0,-0.86,0.6071,1,1,1
2024-06-01,MIL,CWS,0.6063,1,1,1,9.03,7.0,2.03,0.4324,0,0,1
2024-06-01,MIA,TEX,0.4826,0,0,1,8.22,7.0,1.22,0.3779,0,0,1
2024-06-01,ATL,OAK,0.716,1,0,0,6.49,20.0,-13.51,0.4324,0,0,1
2024-06-01,HOU,MIN,0.4826,0,1,0,7.45,7.0,0.45,0.3779,0,1,0
2024-06-01,KC,SD,0.5649,1,0,0,9.31,10.0,-0.69,0.3779,0,0,1
2024-06-01,NYM,AZ,0.716,1,0,0,9.17,15.0,-5.83,0.6071,1,0,0
2024-06-01,CHC,CIN,0.4902,0,1,0,7.3,12.0,-4.7,0.3779,0,1,0
2024-06-01,BOS,DET,0.5649,1,1,1,8.02,9.0,-0.98,0.3779,0,1,0
2024-06-01,BAL,TB,0.5649,1,1,1,7.29,14.0,-6.71,0.3779,0,1,0
2024-06-01,TOR,PIT,0.4902,0,0,1,7.42,9.0,-1.58,0.3238,0,0,1
2024-06-01,CLE,WSH,0.5556,1,1,1,7.7,5.0,2.7,0.3779,0,0,1
2024-06-02,PHI,STL,0.125,0,0,1,10.09,9.0,1.09,0.169,0,0,1
2024-06-02,SEA,LAA,0.6063,1,1,1,7.67,6.0,1.67,0.4324,0,1,0
2024-06-02,LAD,COL,0.716,1,1,1,7.38,4.0,3.38,0.6071,1,1,1
2024-06-02,SF,NYY,0.4902,0,0,1,7.39,12.0,-4.61,0.3779,0,0,1
2024-06-02,CHC,CIN,0.5649,1,0,0,7.74,7.0,0.74,0.3779,0,0,1
2024-06-02,MIL,CWS,0.5649,1,1,1,11.62,9.0,2.62,0.4324,0,1,0
2024-06-02,KC,SD,0.4826,0,1,0,7.58,7.0,0.58,0.323,0,0,1
2024-06-02,MIA,TEX,0.4054,0,0,1,9.96,6.0,3.96,0.323,0,0,1
2024-06-02,NYM,AZ,0.6063,1,0,0,9.34,9.0,0.34,0.3923,0,0,1
2024-06-02,CLE,WSH,0.4826,0,0,1,10.13,7.0,3.13,0.169,0,0,1
2024-06-02,TOR,PIT,0.4902,0,1,0,8.86,9.0,-0.14,0.3779,0,0,1
2024-06-02,ATL,OAK,0.716,1,1,1,8.65,4.0,4.65,0.4324,0,1,0
2024-06-02,BOS,DET,0.6063,1,0,0,9.09,12.0,-2.91,0.4324,0,0,1
2024-06-02,HOU,MIN,0.5649,1,0,0,9.5,7.0,2.5,0.3779,0,0,1
2024-06-02,BAL,TB,0.4826,0,0,1,8.58,7.0,1.58,0.3779,0,0,1
2024-06-03,AZ,SF,0.6063,1,1,1,8.38,6.0,2.38,0.3779,0,1,0
2024-06-03,LAA,SD,0.4826,0,1,0,9.63,3.0,6.63,0.323,0,0,1
2024-06-03,COL,CIN,0.4826,0,0,1,9.71,16.0,-6.29,0.3779,0,0,1
2024-06-03,HOU,STL,0.4902,0,1,0,8.9,11.0,-2.1,0.3238,0,1,0
2024-06-03,TEX,DET,0.4902,0,0,1,7.47,3.0,4.47,0.323,0,0,1
2024-06-03,WSH,NYM,0.5649,1,0,0,8.75,15.0,-6.25,0.3238,0,0,1
2024-06-03,PHI,MIL,0.4826,0,1,0,7.89,4.0,3.89,0.323,0,1,0
2024-06-03,TOR,BAL,0.4826,0,0,1,8.65,9.0,-0.35,0.323,0,0,1
2024-06-04,NYY,MIN,0.5649,1,1,1,7.82,6.0,1.82,0.3779,0,1,0
2024-06-04,TOR,BAL,0.4054,0,0,1,8.37,11.0,-2.63,0.15,0,0,1
2024-06-04,TEX,DET,0.4054,0,0,1,8.69,4.0,4.69,0.169,0,0,1
2024-06-04,AZ,SF,0.4054,0,1,0,8.51,13.0,-4.49,0.3779,0,1,0
2024-06-04,OAK,SEA,0.25,0,0,1,8.86,7.0,1.86,0.169,0,0,1
2024-06-04,LAA,SD,0.4826,0,1,0,11.41,6.0,5.41,0.4324,0,1,0
2024-06-04,COL,CIN,0.4826,0,0,1,12.01,5.0,7.01,0.3238,0,0,1
2024-06-04,HOU,STL,0.4902,0,1,0,8.49,13.0,-4.51,0.3779,0,1,0
2024-06-04,CHC,CWS,0.716,1,1,1,7.84,13.0,-5.16,0.6071,1,0,0
2024-06-04,BOS,ATL,0.4826,0,0,1,9.48,11.0,-1.52,0.3238,0,0,1
2024-06-04,WSH,NYM,0.4054,0,0,1,8.95,9.0,-0.05,0.323,0,0,1
2024-06-04,MIA,TB,0.3023,0,0,1,9.53,14.0,-4.47,0.169,0,0,1
2024-06-04,PIT,LAD,0.4054,0,1,0,8.63,1.0,7.63,0.169,0,0,1
2024-06-04,CLE,KC,0.4054,0,1,0,7.91,13.0,-5.09,0.0,0,1,0
2024-06-04,PHI,MIL,0.6063,1,1,1,8.59,3.0,5.59,0.3238,0,0,1
2024-06-05,LAA,SD,0.4054,0,1,0,9.55,5.0,4.55,0.323,0,0,1
2024-06-05,CHC,CWS,0.5649,1,1,1,9.3,13.0,-3.7,0.3779,0,0,1
2024-06-05,TEX,DET,0.4902,0,1,0,9.3,10.0,-0.7,0.3779,0,1,0
2024-06-05,TOR,BAL,0.4826,0,1,0,8.72,5.0,3.72,0.323,0,0,1
2024-06-05,NYY,MIN,0.716,1,1,1,9.64,14.0,-4.36,0.3779,0,1,0
2024-06-05,MIA,TB,0.4826,0,0,1,11.04,8.0,3.04,0.323,0,0,1
2024-06-05,PIT,LAD,0.4054,0,1,0,8.8,16.0,-7.2,0.169,0,1,0
2024-06-05,PHI,MIL,0.4826,0,1,0,8.6,2.0,6.6,0.323,0,1,0
2024-06-05,WSH,NYM,0.4074,0,0,1,10.07,10.0,0.07,0.323,0,0,1
2024-06-05,AZ,SF,0.4826,0,0,1,9.46,12.0,-2.54,0.3779,0,0,1
2024-06-05,COL,CIN,0.4826,0,0,1,11.44,19.0,-7.56,0.323,0,0,1
2024-06-05,HOU,STL,0.716,1,0,0,6.36,6.0,0.36,0.4324,0,0,1
2024-06-05,BOS,ATL,0.4902,0,1,0,9.75,9.0,0.75,0.3779,0,1,0
2024-06-05,OAK,SEA,0.4054,0,1,0,8.96,3.0,5.96,0.169,0,0,1
2024-06-06,OAK,SEA,0.125,0,0,1,8.13,3.0,5.13,0.169,0,0,1
2024-06-06,PIT,LAD,0.3023,0,0,1,9.51,18.0,-8.49,0.169,0,0,1
2024-06-06,WSH,ATL,0.4054,0,0,1,7.99,7.0,0.99,0.323,0,0,1
2024-06-06,NYY,MIN,0.4902,0,1,0,8.78,13.0,-4.22,0.3779,0,1,0
2024-06-06,CIN,CHC,0.6063,1,1,1,7.36,12.0,-4.64,0.3779,0,1,0
2024-06-06,STL,COL,0.6063,1,0,0,7.66,5.0,2.66,0.4324,0,0,1
2024-06-06,SD,AZ,0.716,1,0,0,9.34,7.0,2.34,0.3779,0,0,1
2024-06-06,CLE,KC,0.4826,0,0,1,7.77,7.0,0.77,0.2,0,0,1
2024-06-06,CWS,BOS,0.4054,0,0,1,10.79,16.0,-5.21,0.0,0,0,1
2024-06-06,TOR,BAL,0.4902,0,1,0,8.74,11.0,-2.26,0.3779,0,0,1
2024-06-07,LAA,HOU,0.3023,0,0,1,11.55,8.0,3.55,0.169,0,0,1
2024-06-07,OAK,TOR,0.4826,0,1,0,9.79,3.0,6.79,0.3779,0,0,1
2024-06-07,SD,AZ,0.6063,1,1,1,7.6,13.0,-5.4,0.3779,0,1,0
2024-06-07,CWS,BOS,0.6063,1,1,1,7.71,9.0,-1.29,0.3779,0,1,0
2024-06-07,KC,SEA,0.4054,0,1,0,9.28,19.0,-9.72,0.323,0,0,1
2024-06-07,TEX,SF,0.4054,0,0,1,6.78,7.0,-0.22,0.24,0,0,1
2024-06-07,MIA,CLE,0.4054,0,1,0,9.68,5.0,4.68,0.3238,0,0,1
2024-06-07,NYY,LAD,0.4826,0,0,1,8.34,3.0,5.34,0.323,0,0,1
2024-06-07,TB,BAL,0.5649,1,0,0,10.1,9.0,1.1,0.4324,0,0,1
2024-06-07,WSH,ATL,0.4054,0,1,0,7.69,3.0,4.69,0.3238,0,0,1
2024-06-07,CIN,CHC,0.4054,0,1,0,8.59,5.0,3.59,0.24,0,0,1
2024-06-07,PIT,MIN,0.4826,0,1,0,8.81,3.0,5.81,0.323,0,1,0
2024-06-07,STL,COL,0.6063,1,1,1,7.54,13.0,-5.46,0.3779,0,1,0
2024-06-07,DET,MIL,0.4054,0,0,1,8.0,10.0,-2.0,0.323,0,0,1
2024-06-08,CIN,CHC,0.4902,0,1,0,8.12,7.0,1.12,0.323,0,0,1
2024-06-08,OAK,TOR,0.4054,0,0,1,8.83,7.0,1.83,0.323,0,0,1
2024-06-08,WSH,ATL,0.4826,0,1,0,8.45,10.0,-1.55,0.3779,0,1,0
2024-06-08,PIT,MIN,0.4826,0,1,0,8.32,4.0,4.32,0.3238,0,1,0
2024-06-08,TEX,SF,0.716,1,0,0,8.75,4.0,4.75,0.3779,0,0,1
2024-06-08,NYM,PHI,0.4054,0,0,1,8.16,9.0,-0.84,0.323,0,0,1
2024-06-08,LAA,HOU,0.4054,0,0,1,9.49,7.0,2.49,0.169,0,0,1
2024-06-08,NYY,LAD,0.4826,0,0,1,8.67,14.0,-5.33,0.3238,0,0,1
2024-06-08,MIA,CLE,0.125,0,0,1,9.1,8.0,1.1,0.15,0,0,1
2024-06-08,STL,COL,0.5649,1,0,0,9.18,11.0,-1.82,0.3779,0,0,1
2024-06-08,DET,MIL,0.5649,1,0,0,9.11,9.0,0.11,0.3238,0,0,1
2024-06-08,KC,SEA,0.4054,0,1,0,10.22,12.0,-1.78,0.2765,0,1,0
2024-06-08,CWS,BOS,0.4054,0,1,0,11.16,7.0,4.16,0.0,0,1,0
2024-06-08,SD,AZ,0.4902,0,1,0,9.45,14.0,-4.55,0.3779,0,1,0
2024-06-08,TB,BAL,0.4826,0,0,1,8.33,5.0,3.33,0.3779,0,0,1
2024-06-09,TB,BAL,0.5556,1,0,0,7.94,11.0,-3.06,0.4324,0,0,1
2024-06-09,MIA,CLE,0.4826,0,0,1,10.18,9.0,1.18,0.2,0,0,1
2024-06-09,CIN,CHC,0.4054,0,0,1,8.07,6.0,2.07,0.323,0,0,1
2024-06-09,SD,AZ,0.4902,0,0,1,9.35,12.0,-2.65,0.3238,0,0,1
2024-06-09,OAK,TOR,0.4826,0,0,1,8.59,10.0,-1.41,0.323,0,0,1
2024-06-09,LAA,HOU,0.4054,0,1,0,9.23,16.0,-6.77,0.323,0,1,0
2024-06-09,STL,COL,0.716,1,1,1,12.13,6.0,6.13,0.6071,1,1,1
2024-06-09,CWS,BOS,0.4902,0,0,1,9.93,10.0,-0.07,0.3779,0,0,1
2024-06-09,KC,SEA,0.6063,1,0,0,8.25,11.0,-2.75,0.323,0,0,1
2024-06-09,NYY,LAD,0.4054,0,1,0,7.14,10.0,-2.86,0.323,0,1,0
2024-06-09,WSH,ATL,0.4826,0,1,0,9.66,13.0,-3.34,0.3779,0,1,0
2024-06-09,DET,MIL,0.6063,1,1,1,7.04,12.0,-4.96,0.3779,0,1,0
2024-06-09,TEX,SF,0.716,1,1,1,10.05,9.0,1.05,0.6071,1,1,1
2024-06-09,PHI,NYM,0.4054,0,0,1,9.92,11.0,-1.08,0.0,0,0,1
2024-06-09,PIT,MIN,0.4826,0,0,1,8.09,16.0,-7.91,0.323,0,0,1
2024-06-10,SEA,CWS,0.4826,0,1,0,5.41,12.0,-6.59,0.3779,0,1,0
2024-06-10,SD,OAK,0.6063,1,1,1,8.14,7.0,1.14,0.3779,0,1,0
2024-06-10,MIL,TOR,0.6063,1,1,1,8.61,4.0,4.61,0.3779,0,1,0
2024-06-10,KC,NYY,0.4826,0,0,1,9.53,6.0,3.53,0.323,0,0,1
2024-06-10,MIN,COL,0.716,1,1,1,9.22,5.0,4.22,0.4324,0,1,0
2024-06-10,TB,BAL,0.4826,0,0,1,7.51,7.0,0.51,0.3779,0,0,1
2024-06-10,SF,HOU,0.4902,0,1,0,9.36,7.0,2.36,0.3779,0,0,1
2024-06-11,BOS,PHI,0.3023,0,0,1,7.62,5.0,2.62,0.169,0,0,1
2024-06-11,LAD,TEX,0.6063,1,1,1,10.13,17.0,-6.87,0.5,1,1,1
2024-06-11,SF,HOU,0.4054,0,0,1,8.29,4.0,4.29,0.323,0,0,1
2024-06-11,SEA,CWS,0.4826,0,1,0,7.75,7.0,0.75,0.3779,0,0,1
2024-06-11,SD,OAK,0.4902,0,1,0,8.69,7.0,1.69,0.3238,0,0,1
2024-06-11,AZ,LAA,0.6063,1,1,1,9.01,13.0,-3.99,0.323,0,1,0
2024-06-11,MIL,TOR,0.4826,0,0,1,9.48,3.0,6.48,0.3238,0,0,1
2024-06-11,BAL,ATL,0.4826,0,1,0,7.84,4.0,3.84,0.323,0,1,0
2024-06-11,DET,WSH,0.4054,0,0,1,9.64,9.0,0.64,0.323,0,0,1
2024-06-11,TB,CHC,0.6063,1,1,1,7.67,7.0,0.67,0.3779,0,1,0
2024-06-11,CIN,CLE,0.6063,1,0,0,10.36,8.0,2.36,0.3238,0,0,1
2024-06-11,KC,NYY,0.4902,0,0,1,8.99,11.0,-2.01,0.3779,0,0,1
2024-06-11,NYM,MIA,0.6063,1,0,0,8.18,6.0,2.18,0.3779,0,0,1
2024-06-11,MIN,COL,0.4074,0,0,1,11.66,9.0,2.66,0.3779,0,0,1
2024-06-11,STL,PIT,0.4826,0,0,1,8.55,3.0,5.55,0.323,0,0,1
2024-06-12,DET,WSH,0.6063,1,0,0,7.68,12.0,-4.32,0.3779,0,0,1
2024-06-12,TB,CHC,0.5649,1,0,0,8.34,7.0,1.34,0.4324,0,0,1
2024-06-12,LAD,TEX,0.5649,1,0,0,9.1,5.0,4.1,0.4324,0,0,1
2024-06-12,SEA,CWS,0.4902,0,1,0,5.44,3.0,2.44,0.3779,0,0,1
2024-06-12,AZ,LAA,0.4054,0,0,1,9.03,11.0,-1.97,0.24,0,0,1
2024-06-12,KC,NYY,0.3023,0,0,1,8.58,16.0,-7.42,0.169,0,0,1
2024-06-12,STL,PIT,0.5649,1,1,1,6.48,6.0,0.48,0.3779,0,1,0
2024-06-12,NYM,MIA,1.0,1,1,1,7.01,14.0,-6.99,0.4324,0,1,0
2024-06-12,BOS,PHI,0.4902,0,1,0,8.01,14.0,-5.99,0.3779,0,1,0
2024-06-12,CIN,CLE,0.4826,0,1,0,9.66,6.0,3.66,0.323,0,1,0
2024-06-12,SD,OAK,0.4902,0,1,0,6.72,9.0,-2.28,0.3779,0,0,1
2024-06-12,BAL,ATL,0.4054,0,1,0,9.57,6.0,3.57,0.24,0,1,0
2024-06-12,MIL,TOR,0.5649,1,1,1,10.07,9.0,1.07,0.3779,0,0,1
2024-06-12,MIN,COL,0.716,1,1,1,6.68,26.0,-19.32,0.4324,0,1,0
2024-06-12,SF,HOU,0.4826,0,1,0,7.46,8.0,-0.54,0.323,0,1,0
2024-06-13,LAD,TEX,0.4902,0,0,1,7.89,4.0,3.89,0.3779,0,0,1
2024-06-13,SEA,CWS,0.4826,0,0,1,8.03,5.0,3.03,0.3779,0,0,1
2024-06-13,MIN,OAK,0.4902,0,1,0,7.23,8.0,-0.77,0.4324,0,1,0
2024-06-13,NYM,MIA,0.716,1,1,1,8.13,5.0,3.13,0.3779,0,0,1
2024-06-13,BOS,PHI,0.4902,0,1,0,8.2,12.0,-3.8,0.3238,0,1,0
2024-06-13,TB,CHC,0.4826,0,1,0,7.86,5.0,2.86,0.3779,0,0,1
2024-06-13,STL,PIT,0.4826,0,1,0,8.31,7.0,1.31,0.3779,0,0,1
2024-06-13,KC,NYY,0.4826,0,1,0,9.43,7.0,2.43,0.323,0,0,1
2024-06-13,DET,WSH,0.6063,1,1,1,9.78,9.0,0.78,0.3779,0,1,0
2024-06-13,AZ,LAA,0.716,1,1,1,9.02,12.0,-2.98,0.4324,0,1,0
2024-06-13,BAL,ATL,0.4054,0,0,1,11.94,9.0,2.94,0.323,0,0,1
2024-06-14,BAL,PHI,0.4826,0,0,1,7.36,8.0,-0.64,0.323,0,0,1
2024-06-14,SF,LAA,0.4826,0,0,1,9.7,14.0,-4.3,0.323,0,0,1
2024-06-14,SEA,TEX,0.5649,1,1,1,7.46,5.0,2.46,0.3779,0,0,1
2024-06-14,LAD,KC,0.4902,0,1,0,7.2,7.0,0.2,0.4324,0,0,1
2024-06-14,AZ,CWS,0.6063,1,1,1,7.84,8.0,-0.16,0.4324,0,1,0
2024-06-14,COL,PIT,0.3723,0,0,1,10.27,7.0,3.27,0.3238,0,0,1
2024-06-14,MIL,CIN,0.4054,0,0,1,7.59,11.0,-3.41,0.3779,0,0,1
2024-06-14,MIN,OAK,0.4826,0,1,0,8.9,11.0,-2.1,0.3779,0,0,1
2024-06-14,HOU,DET,0.4902,0,1,0,6.49,4.0,2.49,0.3238,0,1,0
2024-06-14,CHC,STL,0.4826,0,0,1,9.41,3.0,6.41,0.323,0,0,1
2024-06-14,BOS,NYY,0.4902,0,0,1,7.32,9.0,-1.68,0.323,0,0,1
2024-06-14,WSH,MIA,0.716,1,1,1,6.22,9.0,-2.78,0.4,0,1,0
2024-06-14,TOR,CLE,0.4054,0,0,1,8.34,4.0,4.34,0.323,0,0,1
2024-06-14,NYM,SD,0.4902,0,1,0,8.54,3.0,5.54,0.4324,0,0,1
2024-06-14,ATL,TB,0.716,1,1,1,6.51,10.0,-3.49,0.4324,0,1,0
2024-06-15,HOU,DET,0.5649,1,0,0,7.92,18.0,-10.08,0.3238,0,0,1
2024-06-15,COL,PIT,0.4826,0,1,0,10.21,20.0,-9.79,0.323,0,1,0
2024-06-15,BOS,NYY,0.4902,0,1,0,8.33,12.0,-3.67,0.323,0,1,0
2024-06-15,SEA,TEX,0.4902,0,1,0,7.72,12.0,-4.28,0.3238,0,1,0
2024-06-15,MIL,CIN,0.5649,1,1,1,6.55,4.0,2.55,0.3779,0,1,0
2024-06-15,ATL,TB,0.6063,1,1,1,9.01,11.0,-1.99,0.3779,0,1,0
2024-06-15,NYM,SD,0.716,1,1,1,10.67,6.0,4.67,0.3779,0,1,0
2024-06-15,WSH,MIA,0.5649,1,1,1,8.22,4.0,4.22,0.3779,0,1,0
2024-06-15,AZ,CWS,0.3023,0,0,1,7.72,11.0,-3.28,0.0,0,0,1
2024-06-15,BAL,PHI,0.716,1,1,1,13.49,8.0,5.49,0.3779,0,1,0
2024-06-15,LAD,KC,0.5649,1,0,0,9.23,9.0,0.23,0.3779,0,0,1
2024-06-15,TOR,CLE,0.4054,0,1,0,9.04,5.0,4.04,0.169,0,1,0
2024-06-15,CHC,STL,0.716,1,1,1,6.89,6.0,0.89,0.4,0,1,0
2024-06-15,SF,LAA,0.4826,0,0,1,10.33,7.0,3.33,0.323,0,0,1
2024-06-16,BOS,NYY,0.4902,0,1,0,8.73,12.0,-3.27,0.3238,0,1,0
2024-06-16,AZ,CWS,0.5649,1,1,1,9.31,17.0,-7.69,0.3238,0,1,0
2024-06-16,SEA,TEX,0.716,1,1,1,7.38,5.0,2.38,0.6071,1,1,1
2024-06-16,LAD,KC,0.6063,1,1,1,8.48,3.0,5.48,0.4324,0,1,0
2024-06-16,SF,LAA,0.4826,0,1,0,6.52,19.0,-12.48,0.3779,0,1,0
2024-06-16,COL,PIT,0.4054,0,0,1,10.64,10.0,0.64,0.323,0,0,1
2024-06-16,MIL,CIN,0.6063,1,1,1,8.95,9.0,-0.05,0.4324,0,0,1
2024-06-16,MIN,OAK,0.4826,0,1,0,8.66,15.0,-6.34,0.3238,0,0,1
2024-06-16,HOU,DET,0.716,1,1,1,8.1,5.0,3.1,0.6071,1,1,1
2024-06-16,NYM,SD,0.4902,0,1,0,8.19,17.0,-8.81,0.3238,0,1,0
2024-06-16,TOR,CLE,0.4054,0,1,0,8.68,13.0,-4.32,0.169,0,0,1
2024-06-16,WSH,MIA,0.6063,1,1,1,8.91,4.0,4.91,0.3779,0,1,0
2024-06-16,MIN,OAK,0.4902,0,1,0,7.21,8.0,-0.79,0.3779,0,1,0
2024-06-16,BAL,PHI,0.4902,0,1,0,6.55,11.0,-4.45,0.323,0,1,0
2024-06-16,CHC,STL,0.716,1,0,0,7.08,3.0,4.08,0.3779,0,0,1
2024-06-16,MIN,OAK,0.5649,1,0,0,8.52,,,0.4324,0,0,1
2024-06-16,ATL,TB,0.4902,0,0,1,8.55,14.0,-5.45,0.3238,0,0,1
2024-06-17,LAA,MIL,0.4054,0,1,0,13.21,8.0,5.21,0.3779,0,1,0
2024-06-17,COL,LAD,0.4826,0,0,1,11.79,14.0,-2.21,0.3779,0,0,1
2024-06-17,TEX,NYM,0.4826,0,0,1,8.36,16.0,-7.64,0.323,0,0,1
2024-06-17,CHC,SF,0.6063,1,0,0,9.13,13.0,-3.87,0.4324,0,0,1
2024-06-17,ATL,DET,0.5649,1,1,1,8.0,3.0,5.0,0.3779,0,0,1
2024-06-17,TOR,BOS,0.4826,0,0,1,8.19,10.0,-1.81,0.323,0,0,1
2024-06-17,MIA,STL,0.4826,0,0,1,11.67,13.0,-1.33,0.169,0,0,1
2024-06-17,PIT,CIN,0.6063,1,1,1,8.8,5.0,3.8,0.5,1,1,1
2024-06-17,PHI,SD,0.716,1,1,1,9.4,11.0,-1.6,0.4324,0,1,0
2024-06-18,NYY,BAL,0.4902,0,1,0,8.69,6.0,2.69,0.4324,0,1,0
2024-06-18,OAK,KC,0.5649,1,1,1,10.01,12.0,-1.99,0.3779,0,1,0
2024-06-18,COL,LAD,0.4902,0,0,1,10.93,20.0,-9.07,0.3779,0,0,1
2024-06-18,CWS,HOU,0.3023,0,1,0,7.92,2.0,5.92,0.169,0,1,0
2024-06-18,TEX,NYM,0.4826,0,0,1,8.04,13.0,-4.96,0.3238,0,0,1
2024-06-18,CHC,SF,0.6063,1,1,1,7.99,7.0,0.99,0.3779,0,1,0
2024-06-18,MIN,TB,0.6063,1,1,1,7.55,13.0,-5.45,0.3238,0,0,1
2024-06-18,ATL,DET,0.716,1,1,1,7.54,3.0,4.54,0.4324,0,0,1
2024-06-18,TOR,BOS,0.4054,0,0,1,8.59,7.0,1.59,0.169,0,0,1
2024-06-18,LAA,MIL,0.4054,0,0,1,10.05,9.0,1.05,0.1801,0,0,1
2024-06-18,WSH,AZ,0.4902,0,0,1,9.81,5.0,4.81,0.3779,0,0,1
2024-06-18,PIT,CIN,0.4902,0,0,1,9.46,3.0,6.46,0.3238,0,0,1
2024-06-18,CLE,SEA,0.3023,0,0,1,7.81,13.0,-5.19,0.15,0,0,1
2024-06-18,MIA,STL,0.3023,0,1,0,9.24,17.0,-7.76,0.15,0,0,1
2024-06-18,PHI,SD,0.4902,0,1,0,7.83,7.0,0.83,0.3779,0,0,1
2024-06-19,OAK,KC,0.4826,0,1,0,8.82,6.0,2.82,0.323,0,1,0
2024-06-19,LAA,MIL,0.5649,1,0,0,7.76,2.0,5.76,0.323,0,0,1
2024-06-19,COL,LAD,0.5649,1,1,1,11.1,13.0,-1.9,0.3779,0,0,1
2024-06-19,CWS,HOU,0.4054,0,0,1,6.2,5.0,1.2,0.323,0,0,1
2024-06-19,TEX,NYM,0.4826,0,1,0,8.47,8.0,0.47,0.323,0,1,0
2024-06-19,MIN,TB,0.6063,1,0,0,8.7,5.0,3.7,0.3779,0,0,1
2024-06-19,TOR,BOS,0.4826,0,0,1,8.19,10.0,-1.81,0.3238,0,0,1
2024-06-19,CLE,SEA,0.6063,1,1,1,7.64,8.0,-0.36,0.24,0,1,0
2024-06-19,WSH,AZ,0.5649,1,1,1,10.48,4.0,6.48,0.3779,0,1,0
2024-06-19,CHC,SF,0.5649,1,1,1,9.56,11.0,-1.44,0.3779,0,0,1
2024-06-19,PHI,SD,0.6063,1,0,0,8.84,7.0,1.84,0.4324,0,0,1
2024-06-19,NYY,BAL,0.4826,0,0,1,9.92,13.0,-3.08,0.4324,0,0,1
2024-06-19,PIT,CIN,0.4826,0,1,0,8.82,1.0,7.82,0.323,0,0,1
2024-06-19,ATL,DET,0.4826,0,1,0,5.56,7.0,-1.44,0.3779,0,1,0
2024-06-19,MIA,STL,0.4054,0,1,0,11.87,7.0,4.87,0.15,0,0,1
2024-06-20,SD,MIL,0.4054,0,1,0,8.65,13.0,-4.35,0.0,0,0,1
2024-06-20,STL,SF,0.716,1,1,1,9.86,11.0,-1.14,0.4324,0,0,1
2024-06-20,NYY,BAL,0.5649,1,0,0,9.8,22.0,-12.2,0.4324,0,0,1
2024-06-20,OAK,KC,0.4054,0,0,1,8.28,5.0,3.28,0.323,0,0,1
2024-06-20,COL,LAD,0.4826,0,0,1,9.13,8.0,1.13,0.169,0,0,1
